Date,so-premp-f,so-premp-g,so-premp-h,so-premp-j,so-premp-k,so-premp-m,so-premp-n,so-premp-q,so-premp-u,so-premp-v,so-premp-x,so-premp-z
2014-07-17,,,,50,50,,,250,240,200,200,200
2014-07-18,,,,,,,,290,250,220,220,220
2014-07-21,,,,,,,,290,290,220,220,220
2014-07-22,,,,50,50,,,350,320,300,300,300
2014-07-23,,,,50,50,,,320,320,300,300,300
2014-07-24,,,,50,50,,,350,380,340,340,340
2014-07-25,,,,50,50,,,350,340,280,280,280
2014-07-28,,,50,40,40,,,320,320,280,280,280
2014-07-29,,,80,50,50,,,320,300,260,260,260
2014-07-31,,,,-20,-20,,,340,300,270,270,270
2014-08-01,,,,50,50,,,260,300,310,310,310
2014-08-04,,,,50,,,,290,290,,,
2014-08-05,,,150,50,50,,,290,290,320,320,320
2014-08-06,,,200,100,100,,,300,280,300,300,300
2014-08-07,300,,200,100,100,,,300,300,300,300,300
2014-08-08,,,150,100,100,,,300,270,,,
2014-08-11,,,150,100,100,,,300,270,300,300,300
2014-08-12,,,150,60,60,,,340,270,350,350,350
2014-08-13,,,100,100,100,,,340,290,350,350,350
2014-08-14,,,150,100,100,,,,300,330,300,300
2014-08-15,,,150,100,100,,,,320,360,360,360
2014-08-18,,,,,,,,,300,350,350,350
2014-08-19,,,,,,,,,290,350,350,350
2014-08-20,,,,50,50,,,,280,330,330,330
2014-08-21,,,100,50,50,,,,250,340,340,340
2014-08-22,,,100,60,60,,,,220,,,
2014-08-25,,,100,60,60,,,,250,300,300,300
2014-08-26,,,100,40,40,,,,250,320,320,320
2014-08-27,,,100,90,90,,,,250,250,300,330
2014-08-28,,,,80,80,,,,210,240,240,240
2014-08-29,,,,90,90,,,,210,240,240,240
2014-09-02,,,100,90,90,,,,220,250,250,250
2014-09-03,,,,100,100,,,,200,250,250,250
2014-09-04,,,,90,90,,,,200,250,250,250
2014-09-05,,,130,90,90,,,,,250,250,250
2014-09-08,,,150,130,130,,,,220,250,290,290
2014-09-09,,,150,100,100,,,,200,200,250,250
